Code,Name,Geography,Metric,Category,Waiting Bands,Count
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,185
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,120
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,55
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,Total,180
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,1,01 To 18 Weeks,1425
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,1,18 To 52 Weeks,1135
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,1,Over 52 Weeks,55
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,1,Total,2615
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,10,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,10,01 To 18 Weeks,3025
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,10,18 To 52 Weeks,2065
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,10,Over 52 Weeks,80
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,10,Total,5175
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,2,01 To 18 Weeks,2535
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,2,18 To 52 Weeks,1940
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,2,Over 52 Weeks,75
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,2,Total,4550
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,3,01 To 18 Weeks,2480
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,3,18 To 52 Weeks,1800
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,3,Over 52 Weeks,100
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,3,Total,4375
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,4,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,4,01 To 18 Weeks,2425
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,4,18 To 52 Weeks,1730
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,4,Over 52 Weeks,85
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,4,Total,4245
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,5,01 To 18 Weeks,4125
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,5,18 To 52 Weeks,2925
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,5,Over 52 Weeks,140
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,5,Total,7190
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,6,01 To 18 Weeks,3620
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,6,18 To 52 Weeks,2530
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,6,Over 52 Weeks,125
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,6,Total,6275
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,7,01 To 18 Weeks,3145
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,7,18 To 52 Weeks,2235
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,7,Over 52 Weeks,85
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,7,Total,5465
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,8,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,8,01 To 18 Weeks,4255
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,8,18 To 52 Weeks,2940
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,8,Over 52 Weeks,135
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,8,Total,7330
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,9,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,9,01 To 18 Weeks,3740
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,9,18 To 52 Weeks,2540
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,9,Over 52 Weeks,120
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,IMD,9,Total,6405
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Female,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Female,01 To 18 Weeks,17575
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Female,18 To 52 Weeks,13020
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Female,Over 52 Weeks,585
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Female,Total,31180
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Male,Unknown Clock Start,*
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Male,01 To 18 Weeks,13965
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Male,18 To 52 Weeks,9435
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Male,Over 52 Weeks,445
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ACUTE,Sex,Male,Total,23850
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,2390
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,1700
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,0-18 Years,Over 52 Weeks,280
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,0-18 Years,Total,4375
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,15185
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,11140
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,19-64 Years,Over 52 Weeks,1015
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,19-64 Years,Total,27335
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,9650
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,5880
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,520
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Age,Over 65 Years,Total,16050
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,655
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,460
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,45
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,99: Not known,Total,1160
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,25300
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,17040
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,1640
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,A: British,Total,43980
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,90
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,65
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,B: Irish,Total,160
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,560
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,445
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,35
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,C: Any other white background,Total,1040
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,25
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,15
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,40
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,20
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,E: White and Black African,Total,35
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,50
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,35
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,F: White and Asian,Total,90
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,140
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,100
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,G: Any other mixed background,Total,250
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,140
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,100
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,H: Indian,Total,250
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,155
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,125
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,15
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,J: Pakistani,Total,295
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,K: Bangladeshi,Total,20
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,185
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,130
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,15
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,L: Any other Asian background,Total,330
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,25
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,25
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,M: Caribbean,Total,55
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,235
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,180
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,20
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,N: African,Total,430
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,135
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,80
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,P: Any other Black background,Total,220
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,90
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,45
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,*
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,R: Chinese,Total,140
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,155
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,115
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,280
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,270
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,155
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,10
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Ethnicity,Z: Not stated,Total,440
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,1,01 To 18 Weeks,4435
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,1,18 To 52 Weeks,3045
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,1,Over 52 Weeks,305
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,1,Total,7785
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,10,01 To 18 Weeks,1630
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,10,18 To 52 Weeks,1045
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,10,Over 52 Weeks,110
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,10,Total,2785
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,2,01 To 18 Weeks,4205
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,2,18 To 52 Weeks,2935
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,2,Over 52 Weeks,290
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,2,Total,7430
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,3,01 To 18 Weeks,2935
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,3,18 To 52 Weeks,2070
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,3,Over 52 Weeks,220
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,3,Total,5225
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,4,01 To 18 Weeks,1880
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,4,18 To 52 Weeks,1255
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,4,Over 52 Weeks,115
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,4,Total,3255
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,5,01 To 18 Weeks,2225
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,5,18 To 52 Weeks,1515
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,5,Over 52 Weeks,145
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,5,Total,3885
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,6,01 To 18 Weeks,1810
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,6,18 To 52 Weeks,1285
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,6,Over 52 Weeks,130
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,6,Total,3230
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,7,01 To 18 Weeks,2080
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,7,18 To 52 Weeks,1405
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,7,Over 52 Weeks,105
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,7,Total,3585
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,8,01 To 18 Weeks,3405
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,8,18 To 52 Weeks,2145
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,8,Over 52 Weeks,210
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,8,Total,5755
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,9,01 To 18 Weeks,3075
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,9,18 To 52 Weeks,2055
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,9,Over 52 Weeks,165
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,IMD,9,Total,5300
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Female,01 To 18 Weeks,15860
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Female,18 To 52 Weeks,10990
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Female,Over 52 Weeks,965
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Female,Total,27815
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Male,01 To 18 Weeks,11360
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Male,18 To 52 Weeks,7725
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Male,Over 52 Weeks,855
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ACUTE,Sex,Male,Total,19940
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,1240
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,730
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,60
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,0-18 Years,Total,2030
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,6305
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,4230
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,375
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,19-64 Years,Total,10910
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,6130
RLQ,WYE VALLEY NHS TRUST,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,3490
